2013/12/07 03:38:19 IFA_CNHIK83_NHJIK831_10847 FE2 fe2 10858 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/07 03:38:27 IFA_BNHIK83_NHJIK831_11233 FE1 fe1 11250 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/07 03:38:33 IFA_CNHIK83_NHJIK831_10847 FE2 fe2 10858 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/07 03:38:40 IFA_BNHIK83_NHJIK831_11233 FE1 fe1 11250 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/07 03:39:42 IFA_ENHIK83_NHJIK831_13864 FE4 fe4 13875 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/07 03:40:22 IFA_DNHIK83_NHJIK831_15078 FE3 fe3 15089 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/07 03:41:09 IFA_ENHIK83_NHJIK831_13864 FE4 fe4 13875 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/07 03:47:56 IFA_DNHIK83_NHJIK831_15078 FE3 fe3 15089 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/09 21:49:21 IFA_CNHIK83_NHJIK831_15077 FE2 fe2 15088 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/09 21:49:29 IFA_CNHIK83_NHJIK831_15077 FE2 fe2 15088 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/09 21:50:33 IFA_DNHIK83_NHJIK831_19676 FE3 fe3 19692 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/09 21:50:41 IFA_BNHIK83_NHJIK831_20370 FE1 fe1 20392 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/09 21:51:46 IFA_DNHIK83_NHJIK831_19676 FE3 fe3 19692 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/09 21:52:17 IFA_ENHIK83_NHJIK831_23351 FE4 fe4 23365 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/09 21:52:25 IFA_ENHIK83_NHJIK831_23351 FE4 fe4 23365 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/09 21:53:15 IFA_BNHIK83_NHJIK831_20370 FE1 fe1 20392 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/10 21:21:36 IFA_CNHIK83_NHJIK831_29957 FE2 fe2 29969 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/10 21:22:04 IFA_DNHIK83_NHJIK831_1134 FE3 fe3 1145 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/10 21:22:12 IFA_CNHIK83_NHJIK831_29957 FE2 fe2 29969 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/10 21:22:29 IFA_DNHIK83_NHJIK831_1134 FE3 fe3 1145 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/10 21:29:27 IFA_ENHIK83_NHJIK831_27891 FE4 fe4 27953 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/10 21:29:27 IFA_BNHIK83_NHJIK831_27948 FE1 fe1 28006 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/10 21:29:37 IFA_ENHIK83_NHJIK831_27891 FE4 fe4 27953 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/10 21:29:37 IFA_BNHIK83_NHJIK831_27948 FE1 fe1 28006 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/11 21:22:44 IFA_BNHIK83_NHJIK831_5166 FE1 fe1 5177 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/11 21:22:46 IFA_CNHIK83_NHJIK831_5369 FE2 fe2 5380 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/11 21:23:00 IFA_CNHIK83_NHJIK831_5369 FE2 fe2 5380 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/11 21:23:42 IFA_DNHIK83_NHJIK831_8509 FE3 fe3 8522 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/11 21:23:49 IFA_BNHIK83_NHJIK831_5166 FE1 fe1 5177 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/11 21:25:07 IFA_ENHIK83_NHJIK831_12774 FE4 fe4 12785 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/11 21:26:32 IFA_ENHIK83_NHJIK831_12774 FE4 fe4 12785 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/11 21:35:02 IFA_DNHIK83_NHJIK831_8509 FE3 fe3 8522 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/12 21:20:18 IFA_CNHIK83_NHJIK831_10209 FE2 fe2 10220 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/12 21:20:20 IFA_DNHIK83_NHJIK831_10519 FE3 fe3 10530 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/12 21:20:36 IFA_BNHIK83_NHJIK831_11464 FE1 fe1 11475 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/12 21:20:38 IFA_ENHIK83_NHJIK831_11705 FE4 fe4 11716 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/12 21:20:42 IFA_DNHIK83_NHJIK831_10519 FE3 fe3 10530 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/12 21:20:47 IFA_CNHIK83_NHJIK831_10209 FE2 fe2 10220 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/12 21:20:50 IFA_BNHIK83_NHJIK831_11464 FE1 fe1 11475 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/12 21:20:57 IFA_ENHIK83_NHJIK831_11705 FE4 fe4 11716 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/14 03:14:58 IFA_CNHIK83_NHJIK831_1738 FE2 fe2 1749 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/14 03:15:05 IFA_CNHIK83_NHJIK831_1738 FE2 fe2 1749 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/14 03:16:18 IFA_BNHIK83_NHJIK831_4909 FE1 fe1 4927 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/14 03:17:03 IFA_DNHIK83_NHJIK831_5971 FE3 fe3 5991 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/14 03:17:16 IFA_BNHIK83_NHJIK831_4909 FE1 fe1 4927 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/14 03:17:17 IFA_DNHIK83_NHJIK831_5971 FE3 fe3 5991 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/14 03:17:24 IFA_ENHIK83_NHJIK831_6492 FE4 fe4 6503 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/14 03:17:38 IFA_ENHIK83_NHJIK831_6492 FE4 fe4 6503 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/16 22:27:50 IFA_CNHIK83_NHJIK831_19073 FE2 fe2 19090 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/16 22:27:50 IFA_DNHIK83_NHJIK831_19101 FE3 fe3 19126 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/16 22:27:50 IFA_BNHIK83_NHJIK831_19194 FE1 fe1 19219 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/16 22:27:52 IFA_ENHIK83_NHJIK831_19427 FE4 fe4 19438 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/16 22:28:17 IFA_CNHIK83_NHJIK831_19073 FE2 fe2 19090 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/16 22:28:36 IFA_BNHIK83_NHJIK831_19194 FE1 fe1 19219 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/16 22:28:50 IFA_ENHIK83_NHJIK831_19427 FE4 fe4 19438 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/16 22:42:54 IFA_DNHIK83_NHJIK831_19101 FE3 fe3 19126 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/17 21:21:03 IFA_CNHIK83_NHJIK831_18696 FE2 fe2 18708 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/17 21:21:03 IFA_DNHIK83_NHJIK831_18730 FE3 fe3 18772 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/17 21:21:03 IFA_BNHIK83_NHJIK831_18735 FE1 fe1 18789 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/17 21:21:04 IFA_ENHIK83_NHJIK831_18971 FE4 fe4 18986 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/17 21:21:38 IFA_CNHIK83_NHJIK831_18696 FE2 fe2 18708 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/17 21:21:44 IFA_BNHIK83_NHJIK831_18735 FE1 fe1 18789 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/17 21:22:36 IFA_ENHIK83_NHJIK831_18971 FE4 fe4 18986 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/17 21:23:09 IFA_DNHIK83_NHJIK831_18730 FE3 fe3 18772 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/18 21:15:22 IFA_CNHIK83_NHJIK831_23640 FE2 fe2 23655 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/18 21:15:22 IFA_DNHIK83_NHJIK831_23689 FE3 fe3 23722 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/18 21:15:29 IFA_DNHIK83_NHJIK831_23689 FE3 fe3 23722 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/18 21:15:36 IFA_CNHIK83_NHJIK831_23640 FE2 fe2 23655 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
2013/12/18 21:16:23 IFA_ENHIK83_NHJIK831_29538 FE4 fe4 29549 Lancer_K05_pretaxation.sh NHTX121XXXXNN_ENT01_ DEBUT
2013/12/18 21:16:32 IFA_ENHIK83_NHJIK831_29538 FE4 fe4 29549 Lancer_K05_pretaxation.sh NHTX122XXXXNN_ENT01_ FIN
