2012/11/06;FE6;19801;k01_repartitionChargesAR;3
2012/11/06;FE5;5956;k01_repartitionChargesAR;0
2012/11/07;FE6;10125;k01_repartitionChargesAR;1518
2012/11/07;FE5;16835;k01_repartitionChargesAR;861
2012/11/07;FE7;25121;k01_repartitionChargesAR;1192
2012/11/07;FE8;27787;k01_repartitionChargesAR;1252
2012/11/08;FE7;23033;k01_repartitionChargesAR;240
2012/11/08;FE5;20637;k01_repartitionChargesAR;196
2012/11/08;FE6;2697;k01_repartitionChargesAR;695
2012/11/08;FE8;14091;k01_repartitionChargesAR;435
2012/11/09;FE6;18779;k01_repartitionChargesAR;135
2012/11/09;FE8;22442;k01_repartitionChargesAR;179
2012/11/09;FE5;28542;k01_repartitionChargesAR;110
2012/11/09;FE7;14216;k01_repartitionChargesAR;1435
2012/11/10;FE6;10798;k01_repartitionChargesAR;1464
2012/11/10;FE8;28790;k01_repartitionChargesAR;1447
2012/11/10;FE7;25091;k01_repartitionChargesAR;1269
2012/11/10;FE5;11746;k01_repartitionChargesAR;961
2012/11/13;FE5;5361;k01_repartitionChargesAR;31
2012/11/13;FE7;7560;k01_repartitionChargesAR;3
2012/11/13;FE6;8150;k01_repartitionChargesAR;20
2012/11/13;FE8;17685;k01_repartitionChargesAR;6
2012/11/14;FE5;5025;k01_repartitionChargesAR;0
2012/11/14;FE6;5193;k01_repartitionChargesAR;0
2012/11/14;FE8;11997;k01_repartitionChargesAR;0
2012/11/14;FE7;14587;k01_repartitionChargesAR;0
2012/11/15;FE5;13783;k01_repartitionChargesAR;2
2012/11/15;FE6;21050;k01_repartitionChargesAR;1
2012/11/15;FE7;25260;k01_repartitionChargesAR;1
2012/11/15;FE8;26844;k01_repartitionChargesAR;2
2012/11/16;FE5;23196;k01_repartitionChargesAR;0
2012/11/16;FE8;2086;k01_repartitionChargesAR;0
2012/11/16;FE7;4423;k01_repartitionChargesAR;0
2012/11/16;FE6;19035;k01_repartitionChargesAR;0
2012/11/16;FE6;9297;k01_repartitionChargesAR;0
2012/11/17;FE7;2244;k01_repartitionChargesAR;0
2012/11/17;FE5;6700;k01_repartitionChargesAR;0
2012/11/17;FE6;10115;k01_repartitionChargesAR;0
2012/11/17;FE8;28823;k01_repartitionChargesAR;0
2012/11/20;FE7;17935;k01_repartitionChargesAR;0
2012/11/20;FE8;20433;k01_repartitionChargesAR;0
2012/11/20;FE5;21218;k01_repartitionChargesAR;0
2012/11/20;FE6;24700;k01_repartitionChargesAR;0
2012/11/21;FE5;10162;k01_repartitionChargesAR;0
2012/11/21;FE6;18769;k01_repartitionChargesAR;0
2012/11/21;FE8;21768;k01_repartitionChargesAR;0
2012/11/21;FE7;29447;k01_repartitionChargesAR;0
2012/11/22;FE6;19915;k01_repartitionChargesAR;0
2012/11/22;FE5;1163;k01_repartitionChargesAR;0
